"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN"
"GME00123970","HOLZKIRCHEN, GM","2017-04-27","0.50","0.8","39","32"
"GME00123970","HOLZKIRCHEN, GM","2017-04-28","0.63","2.0","35","32"
"GME00123970","HOLZKIRCHEN, GM","2017-04-29","0.00","3.5","53","32"
"GME00123970","HOLZKIRCHEN, GM","2017-04-30","0.00","0.0","61","28"
"GME00123970","HOLZKIRCHEN, GM","2017-05-01","0.80",,"58","34"
"GME00123970","HOLZKIRCHEN, GM","2017-05-02","0.00",,"61","37"
"GME00123970","HOLZKIRCHEN, GM","2017-05-03","0.00",,"55","41"
"GME00123970","HOLZKIRCHEN, GM","2017-05-04","0.28",,"57","42"
"GME00123970","HOLZKIRCHEN, GM","2017-05-05","0.00",,"58","39"
"GME00123970","HOLZKIRCHEN, GM","2017-05-06","0.15",,"67","35"
"GME00123970","HOLZKIRCHEN, GM","2017-05-07","0.52",,"51","46"
"GME00123970","HOLZKIRCHEN, GM","2017-05-08","0.84",,"49","41"
"GME00123970","HOLZKIRCHEN, GM","2017-05-09","0.24",,"47","33"
"GME00123970","HOLZKIRCHEN, GM","2017-05-10","0.00",,"65","31"
"GME00123970","HOLZKIRCHEN, GM","2017-05-11","0.05",,"74","39"
"GME00123970","HOLZKIRCHEN, GM","2017-05-12","0.08",,"69","52"
"GME00123970","HOLZKIRCHEN, GM","2017-05-13","0.35",,"70","51"
"GME00123970","HOLZKIRCHEN, GM","2017-05-14","0.02",,"67","51"
"GME00123970","HOLZKIRCHEN, GM","2017-05-15","0.30",,"64","48"
"GME00123970","HOLZKIRCHEN, GM","2017-05-16","0.00",,"72","46"
"GME00123970","HOLZKIRCHEN, GM","2017-05-17","0.00",,"76","46"
"GME00123970","HOLZKIRCHEN, GM","2017-05-18","0.00",,"80","50"
"GME00123970","HOLZKIRCHEN, GM","2017-05-19","0.02",,"77","42"
"GME00123970","HOLZKIRCHEN, GM","2017-05-20","0.00",,"60","40"
"GME00123970","HOLZKIRCHEN, GM","2017-05-21","0.00",,"66","48"
"GME00123970","HOLZKIRCHEN, GM","2017-05-22","0.00",,"72","45"
"GME00123970","HOLZKIRCHEN, GM","2017-05-23","0.05",,"76","51"
"GME00123970","HOLZKIRCHEN, GM","2017-05-24","0.11",,"67","52"
"GME00123970","HOLZKIRCHEN, GM","2017-05-25","0.00",,"67","46"
"GME00123970","HOLZKIRCHEN, GM","2017-05-26","0.00",,"73","46"
"GME00123970","HOLZKIRCHEN, GM","2017-05-27","0.00",,"79","49"
"GME00123970","HOLZKIRCHEN, GM","2017-05-28","0.00",,"83","49"
"GME00123970","HOLZKIRCHEN, GM","2017-05-29","0.00",,"85","55"
"GME00123970","HOLZKIRCHEN, GM","2017-05-30","0.12",,"83","60"
"GME00123970","HOLZKIRCHEN, GM","2017-05-31","0.00",,"78","59"
"GME00123970","HOLZKIRCHEN, GM","2017-06-01","0.00",,"72","58"
"GME00123970","HOLZKIRCHEN, GM","2017-06-02","0.05",,"74","56"
"GME00123970","HOLZKIRCHEN, GM","2017-06-03","0.01",,"81","54"
"GME00123970","HOLZKIRCHEN, GM","2017-06-04","0.18",,"63","50"
"GME00123970","HOLZKIRCHEN, GM","2017-06-05","0.58",,"71","49"
"GME00123970","HOLZKIRCHEN, GM","2017-06-06","0.56",,"63","44"
"GME00123970","HOLZKIRCHEN, GM","2017-06-07","0.00",,"63","43"
"GME00123970","HOLZKIRCHEN, GM","2017-06-08","0.00",,"71","42"
"GME00123970","HOLZKIRCHEN, GM","2017-06-09","0.07",,"78","47"
"GME00123970","HOLZKIRCHEN, GM","2017-06-10","0.00",,"73","51"
"GME00123970","HOLZKIRCHEN, GM","2017-06-11","0.00",,"81","52"
"GME00123970","HOLZKIRCHEN, GM","2017-06-12","0.23",,"81","60"
"GME00123970","HOLZKIRCHEN, GM","2017-06-13","0.00",,"77","55"
"GME00123970","HOLZKIRCHEN, GM","2017-06-14","0.00",,"75","51"
"GME00123970","HOLZKIRCHEN, GM","2017-06-15","0.05",,"84","53"
"GME00123970","HOLZKIRCHEN, GM","2017-06-16","0.00",,"76","59"
"GME00123970","HOLZKIRCHEN, GM","2017-06-17","0.00",,"69","55"
"GME00123970","HOLZKIRCHEN, GM","2017-06-18","0.00",,"74","51"
"GME00123970","HOLZKIRCHEN, GM","2017-06-19","0.00",,"83","48"
"GME00123970","HOLZKIRCHEN, GM","2017-06-20","0.17",,"88","62"
"GME00123970","HOLZKIRCHEN, GM","2017-06-21","0.00",,"86","62"
"GME00123970","HOLZKIRCHEN, GM","2017-06-22","0.00",,"89","62"
"GME00123970","HOLZKIRCHEN, GM","2017-06-23","0.03",,"86","67"
"GME00123970","HOLZKIRCHEN, GM","2017-06-24","0.01",,"79","62"
"GME00123970","HOLZKIRCHEN, GM","2017-06-25","0.22",,"69","58"
"GME00123970","HOLZKIRCHEN, GM","2017-06-26","0.58",,"85","58"
"GME00123970","HOLZKIRCHEN, GM","2017-06-27","0.08",,"78","60"
"GME00123970","HOLZKIRCHEN, GM","2017-06-28","0.35",,"72","59"
"GME00123970","HOLZKIRCHEN, GM","2017-06-29","0.21",,"72","53"
"GME00123970","HOLZKIRCHEN, GM","2017-06-30","0.00",,"70","52"
"GME00123970","HOLZKIRCHEN, GM","2017-07-01","0.10",,"70","54"
"GME00123970","HOLZKIRCHEN, GM","2017-07-02","0.64",,"65","53"
"GME00123970","HOLZKIRCHEN, GM","2017-07-03","0.00",,"71","54"
"GME00123970","HOLZKIRCHEN, GM","2017-07-04","0.00",,"78","54"
"GME00123970","HOLZKIRCHEN, GM","2017-07-05","0.00",,"84","55"
"GME00123970","HOLZKIRCHEN, GM","2017-07-06","0.00",,"89","59"
"GME00123970","HOLZKIRCHEN, GM","2017-07-07","0.56",,"87","61"
"GME00123970","HOLZKIRCHEN, GM","2017-07-08","0.42",,"85","62"
"GME00123970","HOLZKIRCHEN, GM","2017-07-09","0.19",,"82","61"
"GME00123970","HOLZKIRCHEN, GM","2017-07-10","0.35",,"80","60"
"GME00123970","HOLZKIRCHEN, GM","2017-07-11","0.33",,"76","56"
"GME00123970","HOLZKIRCHEN, GM","2017-07-12","0.05",,"78","56"
"GME00123970","HOLZKIRCHEN, GM","2017-07-13","0.00",,"72","53"
"GME00123970","HOLZKIRCHEN, GM","2017-07-14","0.41",,"70","53"
"GME00123970","HOLZKIRCHEN, GM","2017-07-15","0.00",,"65","51"
"GME00123970","HOLZKIRCHEN, GM","2017-07-16","0.00",,"74","48"
"GME00123970","HOLZKIRCHEN, GM","2017-07-17","0.00",,"79","51"
"GME00123970","HOLZKIRCHEN, GM","2017-07-18","0.00",,"83","56"
"GME00123970","HOLZKIRCHEN, GM","2017-07-19","0.00",,"87","58"
"GME00123970","HOLZKIRCHEN, GM","2017-07-20","0.21",,"80","56"
"GME00123970","HOLZKIRCHEN, GM","2017-07-21","0.00",,"79","54"
"GME00123970","HOLZKIRCHEN, GM","2017-07-22","0.32",,"81","61"
"GME00123970","HOLZKIRCHEN, GM","2017-07-23","0.21",,"69","57"
"GME00123970","HOLZKIRCHEN, GM","2017-07-24","0.35",,"61","51"
"GME00123970","HOLZKIRCHEN, GM","2017-07-25","0.75",,"58","50"
"GME00123970","HOLZKIRCHEN, GM","2017-07-26","2.56",,"54","51"
"GME00123970","HOLZKIRCHEN, GM","2017-07-27","0.38",,"66","51"
"GME00123970","HOLZKIRCHEN, GM","2017-07-28","0.10",,"63","54"
"GME00123970","HOLZKIRCHEN, GM","2017-07-29","0.00",,"79","52"
"GME00123970","HOLZKIRCHEN, GM","2017-07-30","0.12",,"86","59"
"GME00123970","HOLZKIRCHEN, GM","2017-07-31","0.00",,"84","59"
"GME00123970","HOLZKIRCHEN, GM","2017-08-01","0.56",,"91","60"
"GME00123970","HOLZKIRCHEN, GM","2017-08-02","0.03",,"85","64"
"GME00123970","HOLZKIRCHEN, GM","2017-08-03","0.00",,"88","66"
"GME00123970","HOLZKIRCHEN, GM","2017-08-04","0.00",,"82","66"
"GME00123970","HOLZKIRCHEN, GM","2017-08-05","0.35",,"83","60"
"GME00123970","HOLZKIRCHEN, GM","2017-08-06","0.24",,"64","51"
"GME00123970","HOLZKIRCHEN, GM","2017-08-07","0.00",,"73","48"
"GME00123970","HOLZKIRCHEN, GM","2017-08-08","0.74",,"82","52"
"GME00123970","HOLZKIRCHEN, GM","2017-08-09","0.01",,"69","57"
"GME00123970","HOLZKIRCHEN, GM","2017-08-10","0.89",,"61","50"
"GME00123970","HOLZKIRCHEN, GM","2017-08-11","0.26",,"55","49"
"GME00123970","HOLZKIRCHEN, GM","2017-08-12","0.02",,"63","52"
"GME00123970","HOLZKIRCHEN, GM","2017-08-13","0.00",,"76","54"
"GME00123970","HOLZKIRCHEN, GM","2017-08-14","0.00",,"78","51"
"GME00123970","HOLZKIRCHEN, GM","2017-08-15","0.57",,"85","55"
"GME00123970","HOLZKIRCHEN, GM","2017-08-16","0.00",,"77","59"
"GME00123970","HOLZKIRCHEN, GM","2017-08-17","0.00",,"81","57"
"GME00123970","HOLZKIRCHEN, GM","2017-08-18","1.17",,"85","58"
"GME00123970","HOLZKIRCHEN, GM","2017-08-19","0.32",,"61","54"
"GME00123970","HOLZKIRCHEN, GM","2017-08-20","0.00",,"67","50"
"GME00123970","HOLZKIRCHEN, GM","2017-08-21","0.00",,"67","49"
"GME00123970","HOLZKIRCHEN, GM","2017-08-22","0.00",,"70","47"
"GME00123970","HOLZKIRCHEN, GM","2017-08-23","0.00",,"77","49"
"GME00123970","HOLZKIRCHEN, GM","2017-08-24","0.20",,"85","56"
"GME00123970","HOLZKIRCHEN, GM","2017-08-25","0.00",,"83","56"
"GME00123970","HOLZKIRCHEN, GM","2017-08-26","0.00",,"86","60"
"GME00123970","HOLZKIRCHEN, GM","2017-08-27","0.00",,"81","59"
"GME00123970","HOLZKIRCHEN, GM","2017-08-28","0.00",,"77","59"
"GME00123970","HOLZKIRCHEN, GM","2017-08-29","0.00",,"79","54"
"GME00123970","HOLZKIRCHEN, GM","2017-08-30","0.00",,"86","54"
"GME00123970","HOLZKIRCHEN, GM","2017-08-31","0.90",,"78","56"
"GME00123970","HOLZKIRCHEN, GM","2017-09-01","1.27",,"58","52"
"GME00123970","HOLZKIRCHEN, GM","2017-09-02","0.77",,"53","48"
"GME00123970","HOLZKIRCHEN, GM","2017-09-03","0.13",,"58","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-04","0.01",,"67","41"
"GME00123970","HOLZKIRCHEN, GM","2017-09-05","0.11",,"71","52"
"GME00123970","HOLZKIRCHEN, GM","2017-09-06","0.25",,"69","53"
"GME00123970","HOLZKIRCHEN, GM","2017-09-07","0.02",,"62","47"
"GME00123970","HOLZKIRCHEN, GM","2017-09-08","0.00",,"67","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-09","0.21",,"65","47"
"GME00123970","HOLZKIRCHEN, GM","2017-09-10","0.02",,"56","47"
"GME00123970","HOLZKIRCHEN, GM","2017-09-11","0.00",,"63","46"
"GME00123970","HOLZKIRCHEN, GM","2017-09-12","0.11",,"57","47"
"GME00123970","HOLZKIRCHEN, GM","2017-09-13","0.05",,"67","42"
"GME00123970","HOLZKIRCHEN, GM","2017-09-14","0.35",,"68","45"
"GME00123970","HOLZKIRCHEN, GM","2017-09-15","0.24",,"60","39"
"GME00123970","HOLZKIRCHEN, GM","2017-09-16","0.10",,"52","42"
"GME00123970","HOLZKIRCHEN, GM","2017-09-17","0.02",,"59","40"
"GME00123970","HOLZKIRCHEN, GM","2017-09-18","0.03",,"58","43"
"GME00123970","HOLZKIRCHEN, GM","2017-09-19","0.76",,"48","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-20","0.45",,"52","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-21","0.00",,"61","40"
"GME00123970","HOLZKIRCHEN, GM","2017-09-22","0.00",,"63","38"
"GME00123970","HOLZKIRCHEN, GM","2017-09-23","0.00",,"67","43"
"GME00123970","HOLZKIRCHEN, GM","2017-09-24","0.00",,"63","43"
"GME00123970","HOLZKIRCHEN, GM","2017-09-25","0.00",,"65","40"
"GME00123970","HOLZKIRCHEN, GM","2017-09-26","0.00",,"66","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-27","0.00",,"69","46"
"GME00123970","HOLZKIRCHEN, GM","2017-09-28","0.00",,"68","44"
"GME00123970","HOLZKIRCHEN, GM","2017-09-29","0.00",,"69","46"
"GME00123970","HOLZKIRCHEN, GM","2017-09-30","0.35",,"67","52"
"GME00123970","HOLZKIRCHEN, GM","2017-10-01","0.16","0.0","55","48"
"GME00123970","HOLZKIRCHEN, GM","2017-10-02","0.27","0.0","66","40"
"GME00123970","HOLZKIRCHEN, GM","2017-10-03","0.63","0.0","57","45"
"GME00123970","HOLZKIRCHEN, GM","2017-10-04","0.00","0.0","60","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-05","0.87","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2017-10-06","0.42","0.0","53","39"
"GME00123970","HOLZKIRCHEN, GM","2017-10-07","0.13","0.0","55","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-08","0.05","0.0","50","43"
"GME00123970","HOLZKIRCHEN, GM","2017-10-09","0.17","0.0","54","45"
"GME00123970","HOLZKIRCHEN, GM","2017-10-10","0.02","0.0","60","43"
"GME00123970","HOLZKIRCHEN, GM","2017-10-11","0.00","0.0","66","43"
"GME00123970","HOLZKIRCHEN, GM","2017-10-12","0.00","0.0","66","45"
"GME00123970","HOLZKIRCHEN, GM","2017-10-13","0.00","0.0","66","44"
"GME00123970","HOLZKIRCHEN, GM","2017-10-14","0.00","0.0","68","42"
"GME00123970","HOLZKIRCHEN, GM","2017-10-15","0.00","0.0","75","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-16","0.00","0.0","75","45"
"GME00123970","HOLZKIRCHEN, GM","2017-10-17","0.00","0.0","72","42"
"GME00123970","HOLZKIRCHEN, GM","2017-10-18","0.00","0.0","71","43"
"GME00123970","HOLZKIRCHEN, GM","2017-10-19","0.00","0.0","70","40"
"GME00123970","HOLZKIRCHEN, GM","2017-10-20","0.00","0.0","72","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-21","0.33","0.0","67","48"
"GME00123970","HOLZKIRCHEN, GM","2017-10-22","0.10","0.0","49","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-23","0.11","0.0","46","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-24","0.00","0.0","57","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-25","0.00","0.0","66","44"
"GME00123970","HOLZKIRCHEN, GM","2017-10-26","0.00","0.0","69","41"
"GME00123970","HOLZKIRCHEN, GM","2017-10-27","0.39","0.0","56","40"
"GME00123970","HOLZKIRCHEN, GM","2017-10-28","0.17","0.0","51","39"
"GME00123970","HOLZKIRCHEN, GM","2017-10-29","0.23","0.0","51","37"
"GME00123970","HOLZKIRCHEN, GM","2017-10-30","0.00","0.0","42","32"
"GME00123970","HOLZKIRCHEN, GM","2017-10-31","0.00","0.0","47","29"
"GME00123970","HOLZKIRCHEN, GM","2017-11-01","0.01","0.0","50","30"
"GME00123970","HOLZKIRCHEN, GM","2017-11-02","0.08","0.0","58","36"
"GME00123970","HOLZKIRCHEN, GM","2017-11-03","0.00","0.0","53","34"
"GME00123970","HOLZKIRCHEN, GM","2017-11-04","0.00","0.0","61","33"
"GME00123970","HOLZKIRCHEN, GM","2017-11-05","1.21","0.0","54","35"
"GME00123970","HOLZKIRCHEN, GM","2017-11-06","0.26","0.0","37","34"
"GME00123970","HOLZKIRCHEN, GM","2017-11-07","0.00","0.0","39","36"
"GME00123970","HOLZKIRCHEN, GM","2017-11-08","0.00","0.0","45","30"
"GME00123970","HOLZKIRCHEN, GM","2017-11-09","0.00","0.0","43","38"
"GME00123970","HOLZKIRCHEN, GM","2017-11-10","0.42","0.0","43","38"
"GME00123970","HOLZKIRCHEN, GM","2017-11-11","0.76","0.0","44","37"
"GME00123970","HOLZKIRCHEN, GM","2017-11-12","0.76","0.0","46","34"
"GME00123970","HOLZKIRCHEN, GM","2017-11-13","0.07","0.4","36","32"
"GME00123970","HOLZKIRCHEN, GM","2017-11-14","0.00","0.0","42","28"
"GME00123970","HOLZKIRCHEN, GM","2017-11-15","0.00","0.0","37","26"
"GME00123970","HOLZKIRCHEN, GM","2017-11-16","0.00","0.0","32","28"
"GME00123970","HOLZKIRCHEN, GM","2017-11-17","0.00","0.0","37","30"
"GME00123970","HOLZKIRCHEN, GM","2017-11-18","0.20","0.0","38","32"
"GME00123970","HOLZKIRCHEN, GM","2017-11-19","0.17","1.2","38","32"
"GME00123970","HOLZKIRCHEN, GM","2017-11-20","0.12","0.8","40","32"
"GME00123970","HOLZKIRCHEN, GM","2017-11-21","0.06","0.0","47","40"
"GME00123970","HOLZKIRCHEN, GM","2017-11-22","0.00","0.0","60","35"
"GME00123970","HOLZKIRCHEN, GM","2017-11-23","0.00","0.0","62","36"
"GME00123970","HOLZKIRCHEN, GM","2017-11-24","0.00","0.0","61","38"
"GME00123970","HOLZKIRCHEN, GM","2017-11-25","0.34","0.0","49","33"
"GME00123970","HOLZKIRCHEN, GM","2017-11-26","0.06","1.2","34","29"
"GME00123970","HOLZKIRCHEN, GM","2017-11-27","0.00","1.6","38","29"
"GME00123970","HOLZKIRCHEN, GM","2017-11-28","0.00","0.8","40","30"
"GME00123970","HOLZKIRCHEN, GM","2017-11-29","0.47","0.0","37","32"
"GME00123970","HOLZKIRCHEN, GM","2017-11-30","0.02","4.3","33","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-01","0.00","3.1","35","20"
"GME00123970","HOLZKIRCHEN, GM","2017-12-02","0.00","2.4","28","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-03","0.13","2.0","28","24"
"GME00123970","HOLZKIRCHEN, GM","2017-12-04","0.21","3.9","34","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-05","0.00","3.1","37","30"
"GME00123970","HOLZKIRCHEN, GM","2017-12-06","0.00","2.4","32","25"
"GME00123970","HOLZKIRCHEN, GM","2017-12-07","0.00","2.0","47","21"
"GME00123970","HOLZKIRCHEN, GM","2017-12-08","0.31","1.6","40","27"
"GME00123970","HOLZKIRCHEN, GM","2017-12-09","0.00","2.4","28","19"
"GME00123970","HOLZKIRCHEN, GM","2017-12-10","0.07","2.0","39","15"
"GME00123970","HOLZKIRCHEN, GM","2017-12-11","0.35","1.6","46","32"
"GME00123970","HOLZKIRCHEN, GM","2017-12-12","0.09","0.0","38","29"
"GME00123970","HOLZKIRCHEN, GM","2017-12-13","0.02","0.8","38","22"
"GME00123970","HOLZKIRCHEN, GM","2017-12-14","0.68","0.0","43","33"
"GME00123970","HOLZKIRCHEN, GM","2017-12-15","0.01","0.8","37","28"
"GME00123970","HOLZKIRCHEN, GM","2017-12-16","0.17","0.8","35","30"
"GME00123970","HOLZKIRCHEN, GM","2017-12-17","0.06","2.4","32","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-18","0.00","3.1","32","23"
"GME00123970","HOLZKIRCHEN, GM","2017-12-19","0.08","2.8","34","28"
"GME00123970","HOLZKIRCHEN, GM","2017-12-20","0.00","3.5","37","28"
"GME00123970","HOLZKIRCHEN, GM","2017-12-21","0.46","2.8","39","28"
"GME00123970","HOLZKIRCHEN, GM","2017-12-22","0.19","1.2","40","36"
"GME00123970","HOLZKIRCHEN, GM","2017-12-23","0.00","0.0","42","34"
"GME00123970","HOLZKIRCHEN, GM","2017-12-24","0.00","0.0","46","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-25","0.00","0.0","53","23"
"GME00123970","HOLZKIRCHEN, GM","2017-12-26","0.00","0.0","51","26"
"GME00123970","HOLZKIRCHEN, GM","2017-12-27","0.41","0.0","48","25"
"GME00123970","HOLZKIRCHEN, GM","2017-12-28","0.46","3.1","32","27"
"GME00123970","HOLZKIRCHEN, GM","2017-12-29","0.11","10.2","34","22"
"GME00123970","HOLZKIRCHEN, GM","2017-12-30","0.34","8.7","47","29"
"GME00123970","HOLZKIRCHEN, GM","2017-12-31","0.07","0.8","54","36"
"GME00123970","HOLZKIRCHEN, GM","2018-01-01","0.01","0.0","45","31"
"GME00123970","HOLZKIRCHEN, GM","2018-01-02","0.25","0.0","42","32"
"GME00123970","HOLZKIRCHEN, GM","2018-01-03","0.69","0.0","53","34"
"GME00123970","HOLZKIRCHEN, GM","2018-01-04","1.30","0.0","50","35"
"GME00123970","HOLZKIRCHEN, GM","2018-01-05","0.00","0.0","53","44"
"GME00123970","HOLZKIRCHEN, GM","2018-01-06","0.00","0.0","50","31"
"GME00123970","HOLZKIRCHEN, GM","2018-01-07","0.00","0.0","36","31"
"GME00123970","HOLZKIRCHEN, GM","2018-01-08","0.00","0.0","38","35"
"GME00123970","HOLZKIRCHEN, GM","2018-01-09","0.00","0.0","58","33"
"GME00123970","HOLZKIRCHEN, GM","2018-01-10","0.00","0.0","48","29"
"GME00123970","HOLZKIRCHEN, GM","2018-01-11","0.00","0.0","40","29"
"GME00123970","HOLZKIRCHEN, GM","2018-01-12","0.00","0.0","37","32"
"GME00123970","HOLZKIRCHEN, GM","2018-01-13","0.00","0.0","34","30"
"GME00123970","HOLZKIRCHEN, GM","2018-01-14","0.00","0.0","32","29"
"GME00123970","HOLZKIRCHEN, GM","2018-01-15","0.04","0.0","43","25"
"GME00123970","HOLZKIRCHEN, GM","2018-01-16","1.04","0.0","45","33"
"GME00123970","HOLZKIRCHEN, GM","2018-01-17","0.32","0.8","34","28"
"GME00123970","HOLZKIRCHEN, GM","2018-01-18","0.98","4.3","46","31"
"GME00123970","HOLZKIRCHEN, GM","2018-01-19","0.48","1.6","37","30"
"GME00123970","HOLZKIRCHEN, GM","2018-01-20","0.54","5.9","37","29"
"GME00123970","HOLZKIRCHEN, GM","2018-01-21","0.39","8.7","33","22"
"GME00123970","HOLZKIRCHEN, GM","2018-01-22","0.81","11.8","42","27"
"GME00123970","HOLZKIRCHEN, GM","2018-01-23","0.00","7.1","40","30"
"GME00123970","HOLZKIRCHEN, GM","2018-01-24","0.00","5.9","53","30"
"GME00123970","HOLZKIRCHEN, GM","2018-01-25","0.00","3.9","56","32"
"GME00123970","HOLZKIRCHEN, GM","2018-01-26","0.00","2.8","51","30"
"GME00123970","HOLZKIRCHEN, GM","2018-01-27","0.00","2.0","45","33"
"GME00123970","HOLZKIRCHEN, GM","2018-01-28","0.00","1.6","51","37"
"GME00123970","HOLZKIRCHEN, GM","2018-01-29","0.00","0.0","57","38"
"GME00123970","HOLZKIRCHEN, GM","2018-01-30","0.00","0.0","46","39"
"GME00123970","HOLZKIRCHEN, GM","2018-01-31","0.00","0.0","54","38"
"GME00123970","HOLZKIRCHEN, GM","2018-02-01","0.28","0.0","42","31"
"GME00123970","HOLZKIRCHEN, GM","2018-02-02","0.00","0.4","37","29"
"GME00123970","HOLZKIRCHEN, GM","2018-02-03","0.11","0.0","33","29"
"GME00123970","HOLZKIRCHEN, GM","2018-02-04","0.00","2.8","34","26"
"GME00123970","HOLZKIRCHEN, GM","2018-02-05","0.00","2.4","28","24"
"GME00123970","HOLZKIRCHEN, GM","2018-02-06","0.00","1.6","36","24"
"GME00123970","HOLZKIRCHEN, GM","2018-02-07","0.11","0.0","28","24"
"GME00123970","HOLZKIRCHEN, GM","2018-02-08","0.02","1.6","32","26"
"GME00123970","HOLZKIRCHEN, GM","2018-02-09","0.00","1.6","31","28"
"GME00123970","HOLZKIRCHEN, GM","2018-02-10","0.01","1.2","34","26"
"GME00123970","HOLZKIRCHEN, GM","2018-02-11","0.24","1.2","39","26"
"GME00123970","HOLZKIRCHEN, GM","2018-02-12","0.31","1.6","33","24"
"GME00123970","HOLZKIRCHEN, GM","2018-02-13","0.00","4.3","33","15"
"GME00123970","HOLZKIRCHEN, GM","2018-02-14","0.00","2.0","35","9"
"GME00123970","HOLZKIRCHEN, GM","2018-02-15","0.82","1.6","38","11"
"GME00123970","HOLZKIRCHEN, GM","2018-02-16","0.18","1.2","39","34"
"GME00123970","HOLZKIRCHEN, GM","2018-02-17","0.24","0.8","34","29"
"GME00123970","HOLZKIRCHEN, GM","2018-02-18","0.00","2.8","34","26"
"GME00123970","HOLZKIRCHEN, GM","2018-02-19","0.00","1.6","29","25"
"GME00123970","HOLZKIRCHEN, GM","2018-02-20","0.09","1.6","29","25"
"GME00123970","HOLZKIRCHEN, GM","2018-02-21","0.06","3.1","31","25"
"GME00123970","HOLZKIRCHEN, GM","2018-02-22","0.04","3.9","26","23"
"GME00123970","HOLZKIRCHEN, GM","2018-02-23","0.00","3.5","25","22"
"GME00123970","HOLZKIRCHEN, GM","2018-02-24","0.00","3.5","31","17"
"GME00123970","HOLZKIRCHEN, GM","2018-02-25","0.00","2.8","23","10"
"GME00123970","HOLZKIRCHEN, GM","2018-02-26","0.04","2.4","13","6"
"GME00123970","HOLZKIRCHEN, GM","2018-02-27","0.01","2.8","18","1"
"GME00123970","HOLZKIRCHEN, GM","2018-02-28","0.00","2.8","19","0"
"GME00123970","HOLZKIRCHEN, GM","2018-03-01","0.00","2.4","20","8"
"GME00123970","HOLZKIRCHEN, GM","2018-03-02","0.01","2.4","29","12"
"GME00123970","HOLZKIRCHEN, GM","2018-03-03","0.03","2.4","40","20"
"GME00123970","HOLZKIRCHEN, GM","2018-03-04","0.00","2.0","49","29"
"GME00123970","HOLZKIRCHEN, GM","2018-03-05","0.00","0.0","48","30"
"GME00123970","HOLZKIRCHEN, GM","2018-03-06","0.03","0.0","44","30"
"GME00123970","HOLZKIRCHEN, GM","2018-03-07","0.01","0.0","47","36"
"GME00123970","HOLZKIRCHEN, GM","2018-03-08","0.00","0.0","52","34"
"GME00123970","HOLZKIRCHEN, GM","2018-03-09","0.00","0.0","54","38"
"GME00123970","HOLZKIRCHEN, GM","2018-03-10","0.01","0.0","58","42"
"GME00123970","HOLZKIRCHEN, GM","2018-03-11","0.11","0.0","60","42"
"GME00123970","HOLZKIRCHEN, GM","2018-03-12","0.01","0.0","55","42"
"GME00123970","HOLZKIRCHEN, GM","2018-03-13","0.19","0.0","53","40"
"GME00123970","HOLZKIRCHEN, GM","2018-03-14","0.09","0.0","49","34"
"GME00123970","HOLZKIRCHEN, GM","2018-03-15","0.07","0.0","51","30"
"GME00123970","HOLZKIRCHEN, GM","2018-03-16","0.00","0.0","53","34"
"GME00123970","HOLZKIRCHEN, GM","2018-03-17","0.07","0.0","48","28"
"GME00123970","HOLZKIRCHEN, GM","2018-03-18","0.01","0.8","29","23"
"GME00123970","HOLZKIRCHEN, GM","2018-03-19","0.13","0.4","27","21"
"GME00123970","HOLZKIRCHEN, GM","2018-03-20","0.04","1.6","31","21"
"GME00123970","HOLZKIRCHEN, GM","2018-03-21","0.04","1.6","36","20"
"GME00123970","HOLZKIRCHEN, GM","2018-03-22","0.04","0.8","40","16"
"GME00123970","HOLZKIRCHEN, GM","2018-03-23","0.02","0.8","40","29"
"GME00123970","HOLZKIRCHEN, GM","2018-03-24","0.00","0.0","49","24"
"GME00123970","HOLZKIRCHEN, GM","2018-03-25","0.00","0.0","55","26"
"GME00123970","HOLZKIRCHEN, GM","2018-03-26","0.09","0.0","47","33"
"GME00123970","HOLZKIRCHEN, GM","2018-03-27","0.23","0.0","48","34"
"GME00123970","HOLZKIRCHEN, GM","2018-03-28","0.40","0.0","52","35"
"GME00123970","HOLZKIRCHEN, GM","2018-03-29","0.02","0.0","46","32"
"GME00123970","HOLZKIRCHEN, GM","2018-03-30","0.06","0.0","55","31"
"GME00123970","HOLZKIRCHEN, GM","2018-03-31","0.11","0.0","44","37"
